date,ticker,action,size,price,value,commission,status
2016-07-05,MTL,SELL,-725.0,1.7000000476837158,1312.2499585151672,1.232500034570694,Completed
2016-07-05,RIGL,BUY,1910.0,2.200000047683716,4202.000091075897,4.202000091075898,Completed
2016-07-05,WTI,BUY,0.0,0.0,0.0,0.0,Margin
2016-08-02,ENPH,BUY,0.0,0.0,0.0,0.0,Margin
2016-08-02,GSS,BUY,0.0,0.0,0.0,0.0,Margin
2016-08-02,MTL,BUY,0.0,0.0,0.0,0.0,Margin
2016-08-02,RIGL,SELL,0.0,0.0,0.0,0.0,Margin
2016-09-02,MTL,SELL,-30754.0,2.109999895095825,55664.738240242004,64.89093677377701,Completed
2016-09-02,MTL,CLOSE,0.0,2.140000104904175,9146.44860959053,123.10042500710487,TRADE_CLOSE
2016-09-02,NOG,BUY,20491.0,3.319999933242798,68030.11863207817,68.03011863207817,Completed
2016-09-02,RIGL,SELL,-24043.0,3.569999933242798,60862.47882461548,85.83350839495658,Completed
2016-09-02,RIGL,CLOSE,0.0,3.400000095367432,24971.029570341107,146.69598721957206,TRADE_CLOSE
2016-09-02,SALT,BUY,21520.0,3.122676610946656,67200.00066757204,67.20000066757203,Completed
2016-09-02,WTI,BUY,0.0,0.0,0.0,0.0,Margin
2016-10-04,ENPH,BUY,52698.0,1.2000000476837158,63237.602512836456,63.23760251283646,Completed
2016-10-04,GSS,BUY,0.0,0.0,0.0,0.0,Margin
2016-10-04,MNKD,BUY,0.0,0.0,0.0,0.0,Margin
2016-10-04,NOG,SELL,0.0,0.0,0.0,0.0,Margin
2016-10-04,SALT,SELL,0.0,0.0,0.0,0.0,Margin
2016-11-02,ENPH,BUY,0.0,0.0,0.0,0.0,Margin
2016-11-02,GSS,BUY,0.0,0.0,0.0,0.0,Margin
2016-11-02,NGD,BUY,0.0,0.0,0.0,0.0,Margin
2016-11-02,NOG,SELL,0.0,0.0,0.0,0.0,Margin
2016-11-02,SALT,SELL,0.0,0.0,0.0,0.0,Margin
2016-12-02,AUY,BUY,0.0,0.0,0.0,0.0,Margin
2016-12-02,ENPH,SELL,0.0,0.0,0.0,0.0,Margin
2016-12-02,HMY,BUY,0.0,0.0,0.0,0.0,Margin
2016-12-02,NGD,BUY,0.0,0.0,0.0,0.0,Margin
2016-12-02,NOG,SELL,0.0,0.0,0.0,0.0,Margin
2016-12-02,SALT,SELL,0.0,0.0,0.0,0.0,Margin
2017-01-04,ENPH,SELL,-52698.0,1.090000033378601,63237.602512836456,57.44082175898552,Completed
2017-01-04,ENPH,CLOSE,0.0,1.149999976158142,-5796.780753850937,120.67842427182198,TRADE_CLOSE
2017-01-04,HMY,BUY,0.0,0.0,0.0,0.0,Margin
2017-01-04,NGD,BUY,0.0,0.0,0.0,0.0,Margin
2017-01-04,NOG,SELL,0.0,0.0,0.0,0.0,Margin
2017-01-04,RIGL,BUY,0.0,0.0,0.0,0.0,Margin
2017-01-04,SALT,SELL,0.0,0.0,0.0,0.0,Margin
2017-02-02,AUY,BUY,0.0,0.0,0.0,0.0,Margin
2017-02-02,NGD,BUY,0.0,0.0,0.0,0.0,Margin
2017-02-02,NOG,SELL,0.0,0.0,0.0,0.0,Margin
2017-02-02,RIGL,BUY,0.0,0.0,0.0,0.0,Margin
2017-02-02,SALT,SELL,0.0,0.0,0.0,0.0,Margin
2017-03-02,NGD,BUY,0.0,0.0,0.0,0.0,Margin
2017-03-02,NOG,BUY,0.0,0.0,0.0,0.0,Margin
2017-03-02,SALT,SELL,-21520.0,7.342007637023926,67200.00066757204,158.00000434875489,Completed
2017-03-02,SALT,CLOSE,0.0,6.970260143280029,90800.00368118285,225.2000050163269,TRADE_CLOSE
2017-03-02,WPRT,BUY,0.0,0.0,0.0,0.0,Margin
2017-04-04,NGD,BUY,29769.0,3.069999933242798,91390.82801270485,91.39082801270486,Completed
2017-04-04,NOG,SELL,-20491.0,2.650000095367432,68030.11863207817,54.30115195417405,Completed
2017-04-04,NOG,CLOSE,0.0,2.5999999046325684,-13728.96667790412,122.33127058625223,TRADE_CLOSE
2017-04-04,OCN,BUY,16623.0,5.480000019073486,91094.04031705856,91.09404031705857,Completed
2017-04-04,WPRT,BUY,0.0,0.0,0.0,0.0,Margin
2017-05-02,NGD,SELL,-29769.0,2.7300000190734863,91390.82801270485,81.26937056779862,Completed
2017-05-02,NGD,CLOSE,0.0,2.75,-10121.457444906235,172.66019858050348,TRADE_CLOSE
2017-05-02,OCN,SELL,-16623.0,3.0999999046325684,91094.04031705856,51.53129841470719,Completed
2017-05-02,OCN,CLOSE,0.0,2.990000009536743,-39562.74190235138,142.62533873176577,TRADE_CLOSE
