date,ticker,action,size,price,value,commission,status
2017-05-02,BDX,SELL,-118.0,186.3800048828125,19528.07928466797,21.992840576171876,Completed
2017-05-02,BDX,CLOSE,0.0,185.27999877929688,2533.8613281250014,43.24151983642578,TRADE_CLOSE
2017-05-02,INTU,SELL,-185.0,125.5199966430664,21491.449661254886,23.221199378967285,Completed
2017-05-02,INTU,CLOSE,0.0,125.91000366210938,1729.7497177123996,44.712649040222175,TRADE_CLOSE
2017-05-02,QQQ,BUY,165.0,137.1999969482422,22637.99949645996,22.637999496459962,Completed
2017-05-02,RTN,BUY,0.0,0.0,0.0,0.0,Margin
2017-05-02,SHW,SELL,0.0,0.0,0.0,0.0,Margin
2017-06-02,ACN,BUY,2.0,125.29000091552734,250.5800018310547,0.25058000183105467,Completed
2017-06-02,BDX,BUY,0.0,0.0,0.0,0.0,Margin
2017-06-02,QQQ,SELL,-165.0,141.83999633789062,22637.99949645996,23.403599395751954,Completed
2017-06-02,QQQ,CLOSE,0.0,143.4600067138672,765.5998992919922,46.041598892211915,TRADE_CLOSE
2017-06-02,SHW,SELL,-1.0,338.94000244140625,308.6099853515625,0.33894000244140626,Completed
2017-06-02,SYK,BUY,0.0,0.0,0.0,0.0,Margin
2017-07-05,ACN,BUY,4.0,123.93000030517578,495.7200012207031,0.49572000122070314,Completed
2017-07-05,BDX,BUY,120.0,194.6300048828125,23355.6005859375,23.3556005859375,Completed
2017-07-05,SHW,SELL,-2.0,353.2300109863281,617.219970703125,0.7064600219726562,Completed
2017-07-05,SYK,BUY,0.0,0.0,0.0,0.0,Margin
2017-07-05,UNH,SELL,0.0,0.0,0.0,0.0,Margin
2017-08-02,ACN,SELL,-5.0,129.86000061035156,584.782800018472,0.6493000030517578,Completed
2017-08-02,BDX,SELL,-1.0,201.1999969482422,194.6300048828125,0.2011999969482422,Completed
2017-08-02,SHW,BUY,3.0,337.0899963378906,1011.2699890136719,1.0112699890136718,Completed
2017-08-02,SYK,BUY,0.0,0.0,0.0,0.0,Margin
2017-08-02,UNH,SELL,-6.0,192.22999572753903,969.8312150221604,1.1533799743652342,Completed
2017-09-05,ACN,BUY,1.0,130.10000610351562,130.10000610351562,0.13010000610351563,Completed
2017-09-05,BDX,BUY,1.0,199.1499938964844,199.1499938964844,0.1991499938964844,Completed
2017-09-05,SYK,BUY,0.0,0.0,0.0,0.0,Margin
2017-09-05,UNH,SELL,-3.0,199.75,484.9156075110802,0.5992500000000001,Completed
2017-10-03,ACN,SELL,-5.0,135.44000244140625,585.1380282914402,0.6772000122070313,Completed
2017-10-03,BDX,SELL,-120.0,196.2899932861328,23360.120574951172,23.554799194335935,Completed
2017-10-03,BDX,CLOSE,0.0,193.72999572753903,201.24861145019372,47.31074977111816,TRADE_CLOSE
2017-10-03,RTN,BUY,129.0,187.6499938964844,24206.849212646488,24.20684921264649,Completed
2017-10-03,SHW,SELL,-2.0,359.42999267578125,619.6611145019531,0.7188599853515625,Completed
2017-10-03,SYK,BUY,169.0,143.50999450683594,24253.189071655273,24.253189071655274,Completed
2017-10-03,UNH,BUY,2.0,197.44000244140625,394.8800048828125,0.3948800048828125,Completed
2017-11-02,BDX,BUY,0.0,0.0,0.0,0.0,Margin
2017-11-02,RTN,SELL,0.0,0.0,0.0,0.0,Margin
2017-11-02,SHW,SELL,0.0,0.0,0.0,0.0,Margin
2017-11-02,SYK,SELL,0.0,0.0,0.0,0.0,Margin
2017-12-04,RTN,BUY,0.0,0.0,0.0,0.0,Margin
2017-12-04,SHW,SELL,0.0,0.0,0.0,0.0,Margin
2017-12-04,UNH,SELL,0.0,0.0,0.0,0.0,Margin
2018-01-03,ACN,SELL,-5.0,153.83999633789062,585.1380282914402,0.7691999816894531,Completed
2018-01-03,QQQ,BUY,0.0,0.0,0.0,0.0,Margin
2018-01-03,RTN,SELL,0.0,0.0,0.0,0.0,Margin
2018-01-03,SHW,SELL,0.0,0.0,0.0,0.0,Margin
2018-01-03,UNH,SELL,0.0,0.0,0.0,0.0,Margin
2018-02-02,QQQ,BUY,0.0,0.0,0.0,0.0,Margin
2018-02-02,RTN,SELL,-129.0,210.8500061035156,24206.849212646488,27.199650787353512,Completed
2018-02-02,RTN,CLOSE,0.0,206.8000030517578,2992.801574707024,51.4065,TRADE_CLOSE
2018-02-02,SYK,BUY,0.0,0.0,0.0,0.0,Margin
2018-02-02,UNH,SELL,-3.0,235.22000122070312,486.6620205161719,0.7056600036621093,Completed
2018-03-02,QQQ,BUY,166.0,164.47999572753906,27303.679290771484,27.303679290771484,Completed
2018-03-02,SHW,BUY,1.0,396.510009765625,396.510009765625,0.396510009765625,Completed
2018-03-02,SYK,BUY,2.0,159.2899932861328,318.5799865722656,0.3185799865722656,Completed
2018-03-02,UNH,BUY,2.0,224.4499969482422,448.8999938964844,0.4488999938964844,Completed
2018-04-03,ACN,BUY,2.0,147.97999572753906,295.9599914550781,0.2959599914550781,Completed
2018-04-03,QQQ,BUY,0.0,0.0,0.0,0.0,Margin
2018-04-03,RTN,BUY,0.0,0.0,0.0,0.0,Margin
2018-04-03,SHW,SELL,0.0,0.0,0.0,0.0,Margin
2018-04-03,SYK,SELL,0.0,0.0,0.0,0.0,Margin
2018-05-02,ACN,BUY,0.0,0.0,0.0,0.0,Margin
2018-05-02,QQQ,BUY,0.0,0.0,0.0,0.0,Margin
2018-05-02,SHW,BUY,0.0,0.0,0.0,0.0,Margin
2018-05-02,SYK,SELL,0.0,0.0,0.0,0.0,Margin
2018-05-02,UNH,SELL,-5.0,236.85000610351557,816.2041317435803,1.184250030517578,Completed
2018-06-04,ACN,BUY,3.0,158.88999938964844,476.6699981689453,0.47666999816894534,Completed
2018-06-04,SHW,BUY,0.0,0.0,0.0,0.0,Margin
2018-06-04,SYK,SELL,-7.0,175.4600067138672,1005.8618912724723,1.2282200469970703,Completed
2018-07-03,ACN,SELL,-180.0,163.22999572753906,21252.46097982443,29.38139923095703,Completed
2018-07-03,ACN,CLOSE,0.0,163.33999633789062,8469.579391479489,54.484619064331056,TRADE_CLOSE
2018-07-03,CME,BUY,176.0,163.99000549316406,28862.240966796875,28.862240966796872,Completed
2018-07-03,QQQ,BUY,1.0,172.8000030517578,172.8000030517578,0.17280000305175783,Completed
2018-07-03,SHW,BUY,2.0,406.760009765625,813.52001953125,0.81352001953125,Completed
2018-07-03,SYK,BUY,6.0,169.9600067138672,1019.7600402832031,1.0197600402832032,Completed
2018-08-02,ACN,BUY,0.0,0.0,0.0,0.0,Margin
2018-08-02,CME,SELL,0.0,0.0,0.0,0.0,Margin
2018-08-02,SHW,SELL,-3.0,438.25,941.3454051702793,1.31475,Completed
2018-08-02,SYK,BUY,0.0,0.0,0.0,0.0,Margin
2018-09-05,ACN,BUY,0.0,0.0,0.0,0.0,Margin
2018-09-05,CME,SELL,-176.0,177.0500030517578,28862.240966796875,31.160800537109374,Completed
2018-09-05,CME,CLOSE,0.0,171.2899932861328,2298.5595703125,60.02304150390624,TRADE_CLOSE
2018-09-05,SYK,BUY,0.0,0.0,0.0,0.0,Margin
2018-09-05,UNH,SELL,0.0,0.0,0.0,0.0,Margin
2018-10-02,ACN,BUY,180.0,173.50999450683594,31231.79901123047,31.231799011230468,Completed
2018-10-02,QQQ,BUY,1.0,186.1699981689453,186.1699981689453,0.1861699981689453,Completed
2018-10-02,SYK,BUY,5.0,178.64999389648438,893.2499694824219,0.8932499694824219,Completed
2018-11-02,ACN,BUY,2.0,158.5800018310547,317.1600036621094,0.3171600036621094,Completed
2018-11-02,SHW,SELL,-68.0,397.8599853515625,21337.162517193,27.054479003906252,Completed
2018-11-02,SHW,CLOSE,0.0,402.3800048828125,6309.490020751957,53.9574880065918,TRADE_CLOSE
2018-11-02,SYK,SELL,-1.0,166.57000732421875,145.59381243840397,0.16657000732421876,Completed
2018-11-02,UNH,SELL,-6.0,260.92999267578125,979.4449580922965,1.5655799560546875,Completed
2018-11-02,WM,BUY,328.0,88.08999633789062,28893.518798828125,28.893518798828126,Completed
2018-12-04,ACN,SELL,-182.0,166.82000732421875,31548.959014892578,30.36124133300781,Completed
2018-12-04,ACN,CLOSE,0.0,164.2100067138672,-1187.7176818847659,61.910200347900386,TRADE_CLOSE
2018-12-04,QQQ,BUY,8.0,172.3300018310547,1378.6400146484375,1.3786400146484374,Completed
2018-12-04,SHW,BUY,0.0,0.0,0.0,0.0,Margin
2018-12-04,SYK,SELL,-174.0,173.88999938964844,25333.323364282292,30.25685989379883,Completed
2018-12-04,SYK,CLOSE,0.0,172.25,5166.8708801269495,58.13642901611328,TRADE_CLOSE
2018-12-04,UNH,SELL,-111.0,286.3299865722656,18119.731724707482,31.782628509521484,Completed
2018-12-04,UNH,CLOSE,0.0,278.54998779296875,15133.95881652832,58.84753813171387,TRADE_CLOSE
2018-12-04,WM,SELL,-1.0,93.08000183105467,88.08999633789062,0.09308000183105468,Completed
2018-12-04,YUM,BUY,330.0,92.06999969482422,30383.099899291992,30.383099899291995,Completed
2018-12-04,ZTS,BUY,324.0,93.56999969482422,30316.679901123047,30.31667990112305,Completed
2019-01-03,QQQ,BUY,10.0,154.8800048828125,1548.800048828125,1.548800048828125,Completed
2019-01-03,SHW,BUY,73.0,392.2300109863281,28632.790802001953,28.632790802001953,Completed
2019-01-03,UNH,BUY,0.0,0.0,0.0,0.0,Margin
2019-01-03,WM,SELL,0.0,0.0,0.0,0.0,Margin
2019-01-03,YUM,SELL,0.0,0.0,0.0,0.0,Margin
2019-01-03,ZTS,SELL,-324.0,84.4800033569336,30316.679901123047,27.371521087646485,Completed
2019-01-03,ZTS,CLOSE,0.0,81.55999755859375,-2945.1588134765625,57.68820098876954,TRADE_CLOSE
2019-02-04,ACN,BUY,0.0,0.0,0.0,0.0,Margin
2019-02-04,NYMT,BUY,0.0,0.0,0.0,0.0,Margin
2019-02-04,QQQ,SELL,0.0,0.0,0.0,0.0,Margin
2019-02-04,WM,SELL,0.0,0.0,0.0,0.0,Margin
2019-02-04,YUM,SELL,0.0,0.0,0.0,0.0,Margin
2019-03-04,BBVA,BUY,0.0,0.0,0.0,0.0,Margin
2019-03-04,ICE,BUY,0.0,0.0,0.0,0.0,Margin
2019-03-04,QQQ,SELL,0.0,0.0,0.0,0.0,Margin
2019-03-04,SHW,SELL,0.0,0.0,0.0,0.0,Margin
2019-03-04,WM,SELL,0.0,0.0,0.0,0.0,Margin
2019-03-04,YUM,SELL,0.0,0.0,0.0,0.0,Margin
2019-04-02,A,BUY,0.0,0.0,0.0,0.0,Margin
2019-04-02,ICE,BUY,0.0,0.0,0.0,0.0,Margin
2019-04-02,NEE,BUY,0.0,0.0,0.0,0.0,Margin
2019-04-02,QQQ,SELL,0.0,0.0,0.0,0.0,Margin
2019-04-02,WM,SELL,0.0,0.0,0.0,0.0,Margin
2019-04-02,YUM,SELL,-330.0,100.58000183105466,30383.099899291992,33.191400604248045,Completed
2019-04-02,YUM,CLOSE,0.0,100.18000030517578,2808.30070495605,63.57450050354004,TRADE_CLOSE
2019-05-02,ICE,BUY,404.0,80.66999816894531,32590.679260253906,32.59067926025391,Completed
2019-05-02,QQQ,SELL,-13.0,188.92999267578125,2138.01699796287,2.4560899047851565,Completed
2019-05-02,WM,SELL,-327.0,106.05000305175778,28805.428802490234,34.6783509979248,Completed
2019-05-02,WM,CLOSE,0.0,106.16999816894533,5877.91220092773,63.66494979858398,TRADE_CLOSE
2019-05-02,YUM,BUY,319.0,101.94000244140624,32518.86077880859,32.51886077880859,Completed
2019-05-02,ZNGA,BUY,0.0,0.0,0.0,0.0,Margin
2019-06-04,FISV,BUY,386.0,82.68000030517578,31914.48011779785,31.91448011779785,Completed
2019-06-04,ICE,SELL,-17.0,82.5199966430664,1371.3899688720703,1.402839942932129,Completed
2019-06-04,QQQ,BUY,0.0,0.0,0.0,0.0,Margin
2019-06-04,SHW,BUY,0.0,0.0,0.0,0.0,Margin
2019-06-04,YUM,SELL,-319.0,104.11000061035156,32518.86077880859,33.21109019470215,Completed
2019-06-04,YUM,CLOSE,0.0,106.97000122070312,692.2294158935592,65.72995097351074,TRADE_CLOSE
2019-06-04,ZNGA,BUY,5242.0,6.090000152587891,31923.780799865723,31.92378079986572,Completed
2019-07-02,FISV,SELL,-386.0,92.51000213623048,31914.48011779785,35.70886082458497,Completed
2019-07-02,FISV,CLOSE,0.0,93.58999633789062,3794.380706787115,67.62334094238281,TRADE_CLOSE
2019-07-02,ICE,BUY,10.0,86.16000366210938,861.6000366210938,0.8616000366210937,Completed
2019-07-02,KOS,BUY,5348.0,6.409999847412109,34280.67918395996,34.28067918395996,Completed
2019-07-02,QQQ,BUY,8.0,189.25999450683597,1514.0799560546877,1.5140799560546878,Completed
2019-07-02,SHW,BUY,1.0,461.2999877929688,461.2999877929688,0.4612999877929688,Completed
2019-07-02,ZNGA,BUY,243.0,6.25,1518.75,1.51875,Completed
2019-08-02,ADP,BUY,0.0,0.0,0.0,0.0,Margin
2019-08-02,ICE,SELL,0.0,0.0,0.0,0.0,Margin
2019-08-02,KOS,SELL,0.0,0.0,0.0,0.0,Margin
2019-08-02,QQQ,BUY,0.0,0.0,0.0,0.0,Margin
2019-08-02,SHW,SELL,0.0,0.0,0.0,0.0,Margin
2019-08-02,ZNGA,SELL,0.0,0.0,0.0,0.0,Margin
2019-09-04,ES,BUY,0.0,0.0,0.0,0.0,Margin
2019-09-04,ICE,SELL,0.0,0.0,0.0,0.0,Margin
2019-09-04,KOS,SELL,-5348.0,6.059999942779541,34280.67918395996,32.408879693984986,Completed
2019-09-04,KOS,CLOSE,0.0,6.239999771118164,-1871.7994899749756,66.68955887794495,TRADE_CLOSE
2019-09-04,QQQ,BUY,0.0,0.0,0.0,0.0,Margin
2019-09-04,SHW,SELL,-8.0,527.1799926757812,3145.3071124102617,4.2174399414062504,Completed
2019-09-04,WM,BUY,0.0,0.0,0.0,0.0,Margin
2019-09-04,ZNGA,SELL,0.0,0.0,0.0,0.0,Margin
2019-10-02,ICE,SELL,-17.0,92.33000183105467,1373.7408528363974,1.5696100311279295,Completed
2019-10-02,QQQ,BUY,5.0,187.2700042724609,936.3500213623046,0.9363500213623046,Completed
2019-10-02,SHW,SELL,-1.0,544.8599853515625,393.1633890512827,0.5448599853515625,Completed
2019-10-02,TMUS,BUY,447.0,78.19999694824219,34955.39863586426,34.955398635864256,Completed
2019-10-02,ZNGA,BUY,0.0,0.0,0.0,0.0,Margin
2019-11-04,ES,BUY,0.0,0.0,0.0,0.0,Margin
2019-11-04,ICE,BUY,0.0,0.0,0.0,0.0,Margin
2019-11-04,KOS,BUY,0.0,0.0,0.0,0.0,Margin
2019-11-04,SHW,SELL,0.0,0.0,0.0,0.0,Margin
2019-11-04,TMUS,SELL,0.0,0.0,0.0,0.0,Margin
2019-11-04,ZNGA,SELL,0.0,0.0,0.0,0.0,Margin
2019-12-03,ACN,BUY,0.0,0.0,0.0,0.0,Margin
2019-12-03,ADP,BUY,0.0,0.0,0.0,0.0,Margin
2019-12-03,BDX,BUY,0.0,0.0,0.0,0.0,Margin
2019-12-03,ICE,SELL,0.0,0.0,0.0,0.0,Margin
2019-12-03,QQQ,SELL,0.0,0.0,0.0,0.0,Margin
2019-12-03,SHW,SELL,0.0,0.0,0.0,0.0,Margin
2019-12-03,TMUS,SELL,0.0,0.0,0.0,0.0,Margin
2019-12-03,ZNGA,SELL,0.0,0.0,0.0,0.0,Margin
2020-01-03,ACN,BUY,0.0,0.0,0.0,0.0,Margin
2020-01-03,ICE,SELL,-380.0,92.66999816894533,30707.14847516653,35.214599304199226,Completed
2020-01-03,ICE,CLOSE,0.0,94.66999816894533,4734.769981384284,71.63932857513429,TRADE_CLOSE
2020-01-03,PLD,BUY,0.0,0.0,0.0,0.0,Margin
2020-01-03,QQQ,SELL,0.0,0.0,0.0,0.0,Margin
2020-01-03,SYY,BUY,0.0,0.0,0.0,0.0,Margin
2020-01-03,TMUS,SELL,0.0,0.0,0.0,0.0,Margin
2020-01-03,ZNGA,SELL,0.0,0.0,0.0,0.0,Margin
2020-02-04,A,BUY,450.0,82.1500015258789,36967.50068664551,36.96750068664551,Completed
2020-02-04,DHT,BUY,0.0,0.0,0.0,0.0,Margin
2020-02-04,ES,BUY,0.0,0.0,0.0,0.0,Margin
2020-02-04,QQQ,SELL,0.0,0.0,0.0,0.0,Margin
2020-02-04,TMUS,SELL,0.0,0.0,0.0,0.0,Margin
2020-02-04,ZNGA,SELL,0.0,0.0,0.0,0.0,Margin
2020-03-03,A,SELL,-450.0,81.97000122070312,36967.50068664551,36.88650054931641,Completed
2020-03-03,A,CLOSE,0.0,80.31999969482422,-81.00013732910156,73.85400123596192,TRADE_CLOSE
2020-03-03,MSFT,BUY,0.0,0.0,0.0,0.0,Margin
2020-03-03,QQQ,SELL,-7.0,216.4199981689453,1162.9973997013985,1.5149399871826172,Completed
2020-03-03,SAND,BUY,0.0,0.0,0.0,0.0,Margin
2020-03-03,SHW,BUY,0.0,0.0,0.0,0.0,Margin
2020-03-03,TMUS,SELL,-447.0,93.29000091552734,34955.39863586426,41.70063040924072,Completed
2020-03-03,TMUS,CLOSE,0.0,89.37000274658203,6745.231773376465,76.65602904510499,TRADE_CLOSE
2020-03-03,ZNGA,BUY,58.0,6.96999979019165,404.2599878311157,0.4042599878311157,Completed
2020-04-01,AGI,BUY,6659.0,5.360000133514404,35692.24088907242,35.692240889072416,Completed
2020-04-01,AIG,BUY,1651.0,21.61000061035156,35678.11100769042,35.678111007690426,Completed
2020-04-01,GT,BUY,0.0,0.0,0.0,0.0,Margin
2020-04-01,QQQ,BUY,0.0,0.0,0.0,0.0,Margin
2020-04-01,SHW,SELL,0.0,0.0,0.0,0.0,Margin
2020-04-01,ZNGA,SELL,-262.0,6.760000228881836,1599.8302699578876,1.7711200599670411,Completed
